,bird_id,bird,trait_id,trait
3295,117,Mourning Warbler,19,Upperparts color yellow.
3296,117,Mourning Warbler,20,Head pattern eyering.
3297,117,Mourning Warbler,21,Back pattern solid.
3298,117,Mourning Warbler,22,Upper tail color yellow.
3299,117,Mourning Warbler,23,Tail pattern multi-colored.
3300,117,Mourning Warbler,24,Wing pattern multi-colored.
3301,117,Mourning Warbler,25,Back color yellow.
3302,117,Mourning Warbler,26,Tail shape pointed tail.
3303,117,Mourning Warbler,27,Wing shape pointed-wings.
3304,118,Nashville Warbler,0,Eye color black.
3305,118,Nashville Warbler,1,Bill length shorter than head.
3306,118,Nashville Warbler,2,Breast color yellow.
3307,118,Nashville Warbler,3,Forehead color grey.
3308,118,Nashville Warbler,4,Belly pattern solid.
3309,118,Nashville Warbler,5,Underparts color yellow.
3310,118,Nashville Warbler,6,Belly color yellow.
3311,118,Nashville Warbler,7,Primary color yellow.
3312,118,Nashville Warbler,8,Shape perching-like.
3313,118,Nashville Warbler,9,Breast pattern solid.
3314,118,Nashville Warbler,10,Crown color grey.
3315,118,Nashville Warbler,11,Bill shape all-purpose.
3316,118,Nashville Warbler,12,Nape color grey.
3317,118,Nashville Warbler,13,Size small (5 - 9 in).
3318,118,Nashville Warbler,14,Throat color yellow.
3319,118,Nashville Warbler,15,Head pattern eyering.
3320,118,Nashville Warbler,16,Back color grey.
3321,118,Nashville Warbler,17,Wing color grey.
3322,118,Nashville Warbler,18,Bill color grey.
3323,118,Nashville Warbler,19,Upperparts color grey.
3324,118,Nashville Warbler,20,Back pattern multi-colored.
3325,118,Nashville Warbler,21,Tail pattern multi-colored.
3326,118,Nashville Warbler,22,Leg color grey.
3327,118,Nashville Warbler,23,Wing pattern multi-colored.
3328,118,Nashville Warbler,24,Under tail color grey.
3329,118,Nashville Warbler,25,Upper tail color grey.
3330,118,Nashville Warbler,26,Tail shape pointed tail.
3331,118,Nashville Warbler,27,Wing shape rounded-wings.
3332,119,Nelson's Sparrow,0,Eye color black.
3333,119,Nelson's Sparrow,1,Bill length shorter than head.
3334,119,Nelson's Sparrow,2,Shape perching-like.
3335,119,Nelson's Sparrow,3,Bill shape cone.
3336,119,Nelson's Sparrow,4,Breast color buff.
3337,119,Nelson's Sparrow,5,Primary color buff.
3338,119,Nelson's Sparrow,6,Wing color brown.
3339,119,Nelson's Sparrow,7,Throat color buff.
3340,119,Nelson's Sparrow,8,Leg color buff.
3341,119,Nelson's Sparrow,9,Upperparts color brown.
3342,119,Nelson's Sparrow,10,Underparts color buff.
3343,119,Nelson's Sparrow,11,Belly pattern solid.
3344,119,Nelson's Sparrow,12,Size very small (3 - 5 in).
3345,119,Nelson's Sparrow,13,Nape color grey.
3346,119,Nelson's Sparrow,14,Crown color black.
3347,119,Nelson's Sparrow,15,Belly color white.
3348,119,Nelson's Sparrow,16,Forehead color black.
3349,119,Nelson's Sparrow,17,Back pattern striped.
3350,119,Nelson's Sparrow,18,Bill color grey.
3351,119,Nelson's Sparrow,19,Wing pattern striped.
3352,119,Nelson's Sparrow,20,Breast pattern striped.
3353,119,Nelson's Sparrow,21,Under tail color brown.
3354,119,Nelson's Sparrow,22,Tail shape notched tail.
3355,119,Nelson's Sparrow,23,Back color brown.
3356,119,Nelson's Sparrow,24,Head pattern striped.
3357,119,Nelson's Sparrow,25,Tail pattern solid.
3358,119,Nelson's Sparrow,26,Upper tail color brown.
3359,119,Nelson's Sparrow,27,Wing shape pointed-wings.
3360,120,Northern Cardinal,0,Crown color red.
3361,120,Northern Cardinal,1,Bill length shorter than head.
3362,120,Northern Cardinal,2,Bill shape cone.
3363,120,Northern Cardinal,3,Eye color black.
3364,120,Northern Cardinal,4,Belly pattern solid.
3365,120,Northern Cardinal,5,Primary color red.
3366,120,Northern Cardinal,6,Underparts color red.
3367,120,Northern Cardinal,7,Throat color black.
3368,120,Northern Cardinal,8,Breast color red.
3369,120,Northern Cardinal,9,Breast pattern solid.
3370,120,Northern Cardinal,10,Belly color red.
3371,120,Northern Cardinal,11,Nape color red.
3372,120,Northern Cardinal,12,Bill color red.
3373,120,Northern Cardinal,13,Forehead color red.
3374,120,Northern Cardinal,14,Wing color red.
3375,120,Northern Cardinal,15,Shape perching-like.
3376,120,Northern Cardinal,16,Upperparts color red.
3377,120,Northern Cardinal,17,Under tail color red.
3378,120,Northern Cardinal,18,Size small (5 - 9 in).
3379,120,Northern Cardinal,19,Wing pattern multi-colored.
3380,120,Northern Cardinal,20,Head pattern crested.
3381,120,Northern Cardinal,21,Back color red.
3382,120,Northern Cardinal,22,Upper tail color red.
3383,120,Northern Cardinal,23,Leg color grey.
3384,120,Northern Cardinal,24,Back pattern multi-colored.
3385,120,Northern Cardinal,25,Tail pattern solid.
3386,120,Northern Cardinal,26,Tail shape notched tail.
3387,120,Northern Cardinal,27,Wing shape rounded-wings.
3388,121,Northern Flicker,0,Eye color black.
3389,121,Northern Flicker,1,Bill length about the same as head.
3390,121,Northern Flicker,2,Belly pattern spotted.
3391,121,Northern Flicker,3,Underparts color black.
3392,121,Northern Flicker,4,Breast color black.
3393,121,Northern Flicker,5,Wing pattern spotted.
3394,121,Northern Flicker,6,Leg color grey.
3395,121,Northern Flicker,7,Back pattern spotted.
3396,121,Northern Flicker,8,Size small (5 - 9 in).
3397,121,Northern Flicker,9,Wing color black.
3398,121,Northern Flicker,10,Upperparts color black.
3399,121,Northern Flicker,11,Back color black.
3400,121,Northern Flicker,12,Nape color grey.
3401,121,Northern Flicker,13,Under tail color black.
3402,121,Northern Flicker,14,Belly color black.
3403,121,Northern Flicker,15,Primary color buff.
3404,121,Northern Flicker,16,Breast pattern spotted.
3405,121,Northern Flicker,17,Upper tail color black.
3406,121,Northern Flicker,18,Crown color grey.
3407,121,Northern Flicker,19,Bill color black.
3408,121,Northern Flicker,20,Bill shape all-purpose.
3409,121,Northern Flicker,21,Forehead color grey.
3410,121,Northern Flicker,22,Tail pattern spotted.
3411,121,Northern Flicker,23,Throat color grey.
3412,121,Northern Flicker,24,Tail shape notched tail.
3413,121,Northern Flicker,25,Shape perching-like.
3414,121,Northern Flicker,26,Wing shape pointed-wings.
3415,121,Northern Flicker,27,Head pattern eyering.
3416,122,Northern Fulmar,0,Breast pattern solid.
3417,122,Northern Fulmar,1,Breast color white.
3418,122,Northern Fulmar,2,Throat color white.
3419,122,Northern Fulmar,3,Eye color black.
3420,122,Northern Fulmar,4,Forehead color white.
3421,122,Northern Fulmar,5,Nape color white.
3422,122,Northern Fulmar,6,Wing color grey.
3423,122,Northern Fulmar,7,Crown color white.
3424,122,Northern Fulmar,8,Belly pattern solid.
3425,122,Northern Fulmar,9,Primary color white.
3426,122,Northern Fulmar,10,Head pattern plain.
3427,122,Northern Fulmar,11,Underparts color white.
3428,122,Northern Fulmar,12,Belly color white.
3429,122,Northern Fulmar,13,Size medium (9 - 16 in).
3430,122,Northern Fulmar,14,Upperparts color grey.
3431,122,Northern Fulmar,15,Back color grey.
3432,122,Northern Fulmar,16,Bill shape hooked seabird.
3433,122,Northern Fulmar,17,Bill length shorter than head.
3434,122,Northern Fulmar,18,Shape gull-like.
3435,122,Northern Fulmar,19,Back pattern solid.
3436,122,Northern Fulmar,20,Under tail color grey.
3437,122,Northern Fulmar,21,Bill color grey.
3438,122,Northern Fulmar,22,Upper tail color grey.
3439,122,Northern Fulmar,23,Wing pattern multi-colored.
3440,122,Northern Fulmar,24,Tail shape squared tail.
3441,122,Northern Fulmar,25,Tail pattern solid.
3442,122,Northern Fulmar,26,Wing shape rounded-wings.
3443,122,Northern Fulmar,27,Leg color white.
3444,123,Northern Mockingbird,0,Breast pattern solid.
3445,123,Northern Mockingbird,1,Belly pattern solid.
3446,123,Northern Mockingbird,2,Eye color black.
3447,123,Northern Mockingbird,3,Bill shape all-purpose.
3448,123,Northern Mockingbird,4,Bill length shorter than head.
3449,123,Northern Mockingbird,5,Shape perching-like.
3450,123,Northern Mockingbird,6,Size small (5 - 9 in).
3451,123,Northern Mockingbird,7,Primary color grey.
3452,123,Northern Mockingbird,8,Bill color black.
3453,123,Northern Mockingbird,9,Upperparts color grey.
3454,123,Northern Mockingbird,10,Leg color black.
3455,123,Northern Mockingbird,11,Crown color grey.
3456,123,Northern Mockingbird,12,Belly color white.
3457,123,Northern Mockingbird,13,Head pattern plain.
3458,123,Northern Mockingbird,14,Nape color grey.
3459,123,Northern Mockingbird,15,Underparts color white.
3460,123,Northern Mockingbird,16,Breast color white.
3461,123,Northern Mockingbird,17,Forehead color grey.
3462,123,Northern Mockingbird,18,Back color grey.
3463,123,Northern Mockingbird,19,Wing color black.
3464,123,Northern Mockingbird,20,Tail pattern multi-colored.
3465,123,Northern Mockingbird,21,Wing pattern striped.
3466,123,Northern Mockingbird,22,Back pattern solid.
3467,123,Northern Mockingbird,23,Throat color buff.
3468,123,Northern Mockingbird,24,Upper tail color grey.
3469,123,Northern Mockingbird,25,Under tail color grey.
3470,123,Northern Mockingbird,26,Wing shape rounded-wings.
3471,123,Northern Mockingbird,27,Tail shape notched tail.
3472,124,Northern Waterthrush,0,Eye color black.
3473,124,Northern Waterthrush,1,Wing pattern solid.
3474,124,Northern Waterthrush,2,Back pattern solid.
3475,124,Northern Waterthrush,3,Head pattern eyebrow.
3476,124,Northern Waterthrush,4,Breast pattern striped.
3477,124,Northern Waterthrush,5,Tail pattern solid.
3478,124,Northern Waterthrush,6,Upperparts color brown.
3479,124,Northern Waterthrush,7,Belly pattern striped.
3480,124,Northern Waterthrush,8,Wing color brown.
3481,124,Northern Waterthrush,9,Underparts color white.
3482,124,Northern Waterthrush,10,Breast color white.
3483,124,Northern Waterthrush,11,Shape perching-like.
3484,124,Northern Waterthrush,12,Bill length shorter than head.
3485,124,Northern Waterthrush,13,Primary color brown.
3486,124,Northern Waterthrush,14,Bill shape all-purpose.
3487,124,Northern Waterthrush,15,Back color brown.
3488,124,Northern Waterthrush,16,Belly color white.
3489,124,Northern Waterthrush,17,Throat color white.
3490,124,Northern Waterthrush,18,Crown color brown.
3491,124,Northern Waterthrush,19,Nape color brown.
3492,124,Northern Waterthrush,20,Forehead color brown.
3493,124,Northern Waterthrush,21,Upper tail color brown.
3494,124,Northern Waterthrush,22,Under tail color brown.
3495,124,Northern Waterthrush,23,Leg color buff.
3496,124,Northern Waterthrush,24,Size small (5 - 9 in).
3497,124,Northern Waterthrush,25,Bill color grey.
3498,124,Northern Waterthrush,26,Tail shape notched tail.
3499,124,Northern Waterthrush,27,Wing shape rounded-wings.
3500,125,Olive-sided Flycatcher,0,Eye color black.
3501,125,Olive-sided Flycatcher,1,Bill shape all-purpose.
3502,125,Olive-sided Flycatcher,2,Bill color black.
3503,125,Olive-sided Flycatcher,3,Bill length shorter than head.
3504,125,Olive-sided Flycatcher,4,Size small (5 - 9 in).
3505,125,Olive-sided Flycatcher,5,Belly color white.
3506,125,Olive-sided Flycatcher,6,Breast color white.
3507,125,Olive-sided Flycatcher,7,Throat color white.
3508,125,Olive-sided Flycatcher,8,Primary color grey.
3509,125,Olive-sided Flycatcher,9,Underparts color white.
3510,125,Olive-sided Flycatcher,10,Breast pattern multi-colored.
3511,125,Olive-sided Flycatcher,11,Belly pattern multi-colored.
3512,125,Olive-sided Flycatcher,12,Nape color grey.
3513,125,Olive-sided Flycatcher,13,Crown color grey.
3514,125,Olive-sided Flycatcher,14,Leg color black.
3515,125,Olive-sided Flycatcher,15,Forehead color grey.
3516,125,Olive-sided Flycatcher,16,Shape perching-like.
3517,125,Olive-sided Flycatcher,17,Wing color grey.
3518,125,Olive-sided Flycatcher,18,Upperparts color grey.
3519,125,Olive-sided Flycatcher,19,Tail pattern solid.
3520,125,Olive-sided Flycatcher,20,Tail shape notched tail.
3521,125,Olive-sided Flycatcher,21,Under tail color black.
3522,125,Olive-sided Flycatcher,22,Wing pattern multi-colored.
3523,125,Olive-sided Flycatcher,23,Head pattern plain.
3524,125,Olive-sided Flycatcher,24,Upper tail color grey.
3525,125,Olive-sided Flycatcher,25,Back color brown.
3526,125,Olive-sided Flycatcher,26,Back pattern solid.
3527,125,Olive-sided Flycatcher,27,Wing shape pointed-wings.
3528,126,Orange-crowned Warbler,0,Eye color black.
3529,126,Orange-crowned Warbler,1,Bill length shorter than head.
3530,126,Orange-crowned Warbler,2,Bill shape all-purpose.
3531,126,Orange-crowned Warbler,3,Shape perching-like.
3532,126,Orange-crowned Warbler,4,Breast pattern solid.
3533,126,Orange-crowned Warbler,5,Belly pattern solid.
3534,126,Orange-crowned Warbler,6,Size small (5 - 9 in).
3535,126,Orange-crowned Warbler,7,Throat color yellow.
3536,126,Orange-crowned Warbler,8,Primary color yellow.
3537,126,Orange-crowned Warbler,9,Belly color yellow.
3538,126,Orange-crowned Warbler,10,Crown color yellow.
3539,126,Orange-crowned Warbler,11,Back pattern solid.
3540,126,Orange-crowned Warbler,12,Wing color green.
3541,126,Orange-crowned Warbler,13,Underparts color yellow.
3542,126,Orange-crowned Warbler,14,Breast color yellow.
3543,126,Orange-crowned Warbler,15,Bill color grey.
3544,126,Orange-crowned Warbler,16,Tail shape notched tail.
3545,126,Orange-crowned Warbler,17,Nape color olive.
3546,126,Orange-crowned Warbler,18,Tail pattern multi-colored.
3547,126,Orange-crowned Warbler,19,Wing pattern multi-colored.
3548,126,Orange-crowned Warbler,20,Upperparts color green.
3549,126,Orange-crowned Warbler,21,Forehead color grey.
3550,126,Orange-crowned Warbler,22,Head pattern plain.
3551,126,Orange-crowned Warbler,23,Back color yellow.
3552,126,Orange-crowned Warbler,24,Wing shape rounded-wings.
3553,126,Orange-crowned Warbler,25,Leg color grey.
3554,126,Orange-crowned Warbler,26,Under tail color olive.
3555,126,Orange-crowned Warbler,27,Upper tail color green.
3556,127,Orchard Oriole,0,Eye color black.
3557,127,Orchard Oriole,1,Forehead color black.
3558,127,Orchard Oriole,2,Throat color black.
3559,127,Orchard Oriole,3,Belly pattern solid.
3560,127,Orchard Oriole,4,Crown color black.
3561,127,Orchard Oriole,5,Nape color black.
3562,127,Orchard Oriole,6,Breast pattern solid.
3563,127,Orchard Oriole,7,Head pattern plain.
3564,127,Orchard Oriole,8,Primary color black.
3565,127,Orchard Oriole,9,Size small (5 - 9 in).
3566,127,Orchard Oriole,10,Shape perching-like.
3567,127,Orchard Oriole,11,Leg color grey.
3568,127,Orchard Oriole,12,Bill color black.
3569,127,Orchard Oriole,13,Bill length shorter than head.
3570,127,Orchard Oriole,14,Bill shape all-purpose.
3571,127,Orchard Oriole,15,Wing color black.
3572,127,Orchard Oriole,16,Upperparts color black.
3573,127,Orchard Oriole,17,Under tail color black.
3574,127,Orchard Oriole,18,Breast color black.
3575,127,Orchard Oriole,19,Back color black.
3576,127,Orchard Oriole,20,Tail pattern solid.
3577,127,Orchard Oriole,21,Wing pattern multi-colored.
3578,127,Orchard Oriole,22,Back pattern solid.
3579,127,Orchard Oriole,23,Underparts color rufous.
3580,127,Orchard Oriole,24,Belly color rufous.
3581,127,Orchard Oriole,25,Upper tail color black.
3582,127,Orchard Oriole,26,Tail shape pointed tail.
3583,127,Orchard Oriole,27,Wing shape rounded-wings.
3584,128,Ovenbird,0,Eye color black.
3585,128,Ovenbird,1,Breast color white.
3586,128,Ovenbird,2,Underparts color white.
3587,128,Ovenbird,3,Bill shape all-purpose.
3588,128,Ovenbird,4,Bill length shorter than head.
3589,128,Ovenbird,5,Belly color white.
3590,128,Ovenbird,6,Shape perching-like.
3591,128,Ovenbird,7,Back pattern solid.
3592,128,Ovenbird,8,Tail pattern solid.
3593,128,Ovenbird,9,Throat color white.
3594,128,Ovenbird,10,Breast pattern striped.
3595,128,Ovenbird,11,Belly pattern striped.
3596,128,Ovenbird,12,Wing pattern solid.
3597,128,Ovenbird,13,Size small (5 - 9 in).
3598,128,Ovenbird,14,Forehead color brown.
3599,128,Ovenbird,15,Back color brown.
3600,128,Ovenbird,16,Primary color brown.
3601,128,Ovenbird,17,Leg color orange.
3602,128,Ovenbird,18,Crown color buff.
3603,128,Ovenbird,19,Upperparts color brown.
3604,128,Ovenbird,20,Nape color buff.
3605,128,Ovenbird,21,Head pattern eyering.
3606,128,Ovenbird,22,Upper tail color brown.
3607,128,Ovenbird,23,Wing color olive.
3608,128,Ovenbird,24,Tail shape notched tail.
3609,128,Ovenbird,25,Bill color buff.
3610,128,Ovenbird,26,Under tail color olive.
3611,128,Ovenbird,27,Wing shape rounded-wings.
3612,129,Pacific Loon,0,Size medium (9 - 16 in).
3613,129,Pacific Loon,1,Bill length about the same as head.
3614,129,Pacific Loon,2,Eye color black.
3615,129,Pacific Loon,3,Shape duck-like.
3616,129,Pacific Loon,4,Throat color white.
3617,129,Pacific Loon,5,Primary color black.
3618,129,Pacific Loon,6,Upperparts color black.
3619,129,Pacific Loon,7,Breast color white.
3620,129,Pacific Loon,8,Back color black.
3621,129,Pacific Loon,9,Bill color grey.
3622,129,Pacific Loon,10,Wing color black.
3623,129,Pacific Loon,11,Breast pattern solid.
3624,129,Pacific Loon,12,Forehead color grey.
3625,129,Pacific Loon,13,Back pattern spotted.
3626,129,Pacific Loon,14,Wing pattern spotted.
3627,129,Pacific Loon,15,Bill shape spatulate.
3628,129,Pacific Loon,16,Crown color black.
3629,129,Pacific Loon,17,Nape color grey.
3630,129,Pacific Loon,18,Underparts color white.
3631,129,Pacific Loon,19,Belly color white.
3632,129,Pacific Loon,20,Head pattern plain.
3633,129,Pacific Loon,21,Under tail color black.
3634,129,Pacific Loon,22,Tail pattern solid.
3635,129,Pacific Loon,23,Belly pattern solid.
3636,129,Pacific Loon,24,Upper tail color grey.
3637,129,Pacific Loon,25,Wing shape pointed-wings.
3638,129,Pacific Loon,26,Tail shape fan-shaped tail.
3639,130,Painted Bunting,0,Bill length shorter than head.
3640,130,Painted Bunting,1,Eye color black.
3641,130,Painted Bunting,2,Crown color blue.
3642,130,Painted Bunting,3,Breast pattern solid.
3643,130,Painted Bunting,4,Bill shape cone.
3644,130,Painted Bunting,5,Belly pattern solid.
3645,130,Painted Bunting,6,Forehead color blue.
3646,130,Painted Bunting,7,Throat color red.
3647,130,Painted Bunting,8,Bill color grey.
3648,130,Painted Bunting,9,Nape color blue.
3649,130,Painted Bunting,10,Shape perching-like.
3650,130,Painted Bunting,11,Breast color red.
3651,130,Painted Bunting,12,Underparts color red.
3652,130,Painted Bunting,13,Belly color red.
3653,130,Painted Bunting,14,Leg color grey.
3654,130,Painted Bunting,15,Size small (5 - 9 in).
3655,130,Painted Bunting,16,Wing pattern multi-colored.
3656,130,Painted Bunting,17,Primary color red.
3657,130,Painted Bunting,18,Back pattern multi-colored.
